#,Address,Source,Live Registers,Warp Stall Sampling (All Samples),Instructions Executed,Address Space,Access Operation,Access Size,L1 Wavefronts Shared Excessive,L2 Theoretical Sectors Global Excessive,Register Dependencies,Predicate Dependencies,Uniform Register Dependencies,Uniform Predicate Dependencies
,,flash_fwd_kernel
1026,00007ef1 797e7410,"      MOV R84, R85",229,1,8192,,,,,,,,,
1027,00007ef1 797e7420,"      HMMA.16816.F32 R24, R4, R14, R24",228,3,8192,,,,,,,,,
1028,00007ef1 797e7430,"      LDSM.16.MT88.4 R12, [R224+0xa000]",230,0,8192,Shared,Load,128,0,,,,,
1029,00007ef1 797e7440,"      MOV R85, R86",231,1,8192,,,,,,,,,
1030,00007ef1 797e7450,"      MUFU.EX2 R209, R209",230,1,8192,,,,,,,,,
1031,00007ef1 797e7460,"      MOV R86, R87",231,1,8192,,,,,,,,,
1032,00007ef1 797e7470,"      IMAD.MOV.U32 R87, RZ, RZ, R88",231,2,8192,,,,,,,,,
1033,00007ef1 797e7480,"      HMMA.16816.F32 R36, R4, R8, R36",230,1,8192,,,,,,,,,
1034,00007ef1 797e7490,"      MOV R88, R101",229,1,8192,,,,,,,,,
1035,00007ef1 797e74a0,"      MOV R189, R137",229,8,8192,,,,,,,,,
1036,00007ef1 797e74b0,"      MUFU.EX2 R101, R141",229,0,8192,,,,,,,,,
1037,00007ef1 797e74c0,"      HMMA.16816.F32 R28, R4, R10, R28",228,3,8192,,,,,,,,,
1038,00007ef1 797e74d0,"      LDSM.16.MT88.4 R8, [R225+0xa000]",226,1,8192,Shared,Load,128,0,,,,,
1039,00007ef1 797e74e0,"      MOV R137, R161",227,3,8192,,,,,,,,,
1040,00007ef1 797e74f0,"      MOV R161, R85",227,3,8192,,,,,,,,,
1041,00007ef1 797e7500,"      MOV R85, R90",227,6,8192,,,,,,,,,
1042,00007ef1 797e7510,"      MUFU.EX2 R210, R210",226,0,8192,,,,,,,,,
1043,00007ef1 797e7520,"      MOV R177, R139",227,0,8192,,,,,,,,,
1044,00007ef1 797e7530,"      MOV R190, R171",227,5,8192,,,,,,,,,
1045,00007ef1 797e7540,"      MOV R188, R136",227,5,8192,,,,,,,,,
1046,00007ef1 797e7550,"      MOV R141, R96",227,1,8192,,,,,,,,,
1047,00007ef1 797e7560,"      MUFU.EX2 R90, R143",227,3,8192,,,,,,,,,
1048,00007ef1 797e7570,"      MOV R139, R170",227,0,8192,,,,,,,,,
1049,00007ef1 797e7580,"      IMAD.MOV.U32 R170, RZ, RZ, R84",227,1,8192,,,,,,,,,
1050,00007ef1 797e7590,"      MOV R171, R169",227,1,8192,,,,,,,,,
1051,00007ef1 797e75a0,"      MOV R136, R168",227,2,8192,,,,,,,,,
1052,00007ef1 797e75b0,"      MOV R169, R87",227,3,8192,,,,,,,,,
1053,00007ef1 797e75c0,"      MUFU.EX2 R96, R154",227,1,8192,,,,,,,,,
1054,00007ef1 797e75d0,"      MOV R168, R88",227,0,8192,,,,,,,,,
1055,00007ef1 797e75e0,"      MOV R84, R89",227,3,8192,,,,,,,,,
1056,00007ef1 797e75f0,"      F2FP.F16.F32.PACK_AB R4, R99, R97",227,2,8192,,,,,,,,,
1057,00007ef1 797e7600,"      F2FP.F16.F32.PACK_AB R6, R101, R100",228,4,8192,,,,,,,,,
1058,00007ef1 797e7610,"      MUFU.EX2 R88, R191",229,4,8192,,,,,,,,,
1059,00007ef1 797e7620,"      MOV R143, R133",229,0,8192,,,,,,,,,
1060,00007ef1 797e7630,"      MOV R154, R95",229,10,8192,,,,,,,,,
1061,00007ef1 797e7640,"      MUFU.EX2 R89, R178",229,6,8192,,,,,,,,,
1062,00007ef1 797e7650,"      MOV R191, R132",229,3,8192,,,,,,,,,
1063,00007ef1 797e7660,"      MUFU.EX2 R95, R155",229,8,8192,,,,,,,,,
1064,00007ef1 797e7670,"      MOV R178, R85",229,6,8192,,,,,,,,,
1065,00007ef1 797e7680,"      MUFU.EX2 R87, R179",229,18,8192,,,,,,,,,
1066,00007ef1 797e7690,"      MOV R155, R91",229,3,8192,,,,,,,,,
1067,00007ef1 797e76a0,"      MUFU.EX2 R85, R172",229,7,8192,,,,,,,,,
1068,00007ef1 797e76b0,"      F2FP.F16.F32.PACK_AB R5, R95, R96",229,0,8192,,,,,,,,,
1069,00007ef1 797e76c0,"      MUFU.EX2 R91, R142",230,10,8192,,,,,,,,,
1070,00007ef1 797e76d0,"      MUFU.EX2 R211, R211",229,10,8192,,,,,,,,,
1071,00007ef1 797e76e0,"      F2FP.F16.F32.PACK_AB R7, R90, R91",230,10,8192,,,,,,,,,
1072,00007ef1 797e76f0,"      MUFU.EX2 R83, R175",231,9,8192,,,,,,,,,
1073,00007ef1 797e7700,"      MOV R142, R162",231,0,8192,,,,,,,,,
1074,00007ef1 797e7710,"      MOV R162, R160",231,5,8192,,,,,,,,,
1075,00007ef1 797e7720,"      MOV R160, R86",231,4,8192,,,,,,,,,
1076,00007ef1 797e7730,"      HMMA.16816.F32 R144, R4, R22, R144",230,21,8192,,,,,,,,,
1077,00007ef1 797e7740,"      MOV R86, R135",231,0,8192,,,,,,,,,
1078,00007ef1 797e7750,"      MUFU.EX2 R216, R216",230,2,8192,,,,,,,,,
1079,00007ef1 797e7760,"      MOV R179, R162",231,0,8192,,,,,,,,,
1080,00007ef1 797e7770,"      MOV R162, R171",231,5,8192,,,,,,,,,
1081,00007ef1 797e7780,"      HMMA.16816.F32 R132, R4, R20, R52",234,1,8192,,,,,,,,,
1082,00007ef1 797e7790,"      MOV R171, R136",231,1,8192,,,,,,,,,
1083,00007ef1 797e77a0,"      MOV R136, R170",231,5,8192,,,,,,,,,
1084,00007ef1 797e77b0,"      MUFU.EX2 R217, R217",230,2,8192,,,,,,,,,
1085,00007ef1 797e77c0,"      MOV R170, R161",231,0,8192,,,,,,,,,
1086,00007ef1 797e77d0,"      HMMA.16816.F32 R148, R4, R16, R148",230,1,8192,,,,,,,,,
1087,00007ef1 797e77e0,"      IMAD.MOV.U32 R161, RZ, RZ, R160",231,2,8192,,,,,,,,,
1088,00007ef1 797e77f0,"      MOV R160, R169",231,1,8192,,,,,,,,,
1089,00007ef1 797e7800,"      MOV R169, R168",231,5,8192,,,,,,,,,
1090,00007ef1 797e7810,"      HMMA.16816.F32 R156, R4, R18, R156",230,3,8192,,,,,,,,,
1091,00007ef1 797e7820,"      MOV R168, R84",231,2,8192,,,,,,,,,
1092,00007ef1 797e7830,"      MUFU.EX2 R212, R212",230,3,8192,,,,,,,,,
1093,00007ef1 797e7840,"      MOV R172, R86",231,3,8192,,,,,,,,,
1094,00007ef1 797e7850,"      MOV R175, R180",231,2,8192,,,,,,,,,
1095,00007ef1 797e7860,"      HMMA.16816.F32 R164, R4, R12, R164",230,6,8192,,,,,,,,,
1096,00007ef1 797e7870,"      MUFU.EX2 R86, R173",231,8,8192,,,,,,,,,
1097,00007ef1 797e7880,"      HMMA.16816.F32 R52, R4, R14, R56",234,8,8192,,,,,,,,,
1098,00007ef1 797e7890,"      HMMA.16816.F32 R48, R4, R8, R76",234,11,8192,,,,,,,,,
1099,00007ef1 797e78a0,"      MUFU.EX2 R84, R174",231,7,8192,,,,,,,,,
1100,00007ef1 797e78b0,"      HMMA.16816.F32 R44, R4, R10, R64",234,17,8192,,,,,,,,,
1101,00007ef1 797e78c0,"      MOV R173, R183",227,2,8192,,,,,,,,,
1102,00007ef1 797e78d0,"      MUFU.EX2 R213, R213",226,6,8192,,,,,,,,,
1103,00007ef1 797e78e0,"      F2FP.F16.F32.PACK_AB R4, R103, R102",227,19,8192,,,,,,,,,
1104,00007ef1 797e78f0,"      F2FP.F16.F32.PACK_AB R5, R88, R98",228,4,8192,,,,,,,,,
1105,00007ef1 797e7900,"      IMAD.MOV.U32 R174, RZ, RZ, R181",229,3,8192,,,,,,,,,
1106,00007ef1 797e7910,"      F2FP.F16.F32.PACK_AB R6, R105, R104",229,1,8192,,,,,,,,,
1107,00007ef1 797e7920,"      MUFU.EX2 R218, R218",229,3,8192,,,,,,,,,
1108,00007ef1 797e7930,"      F2FP.F16.F32.PACK_AB R7, R87, R89",230,1,8192,,,,,,,,,
1109,00007ef1 797e7940,"      HMMA.16816.F32 R76, R4, R20, R72",234,37,8192,,,,,,,,,
1110,00007ef1 797e7950,"      MUFU.EX2 R219, R219",228,4,8192,,,,,,,,,
1111,00007ef1 797e7960,"      HMMA.16816.F32 R56, R4, R12, R32",232,25,8192,,,,,,,,,
1112,00007ef1 797e7970,"      MUFU.EX2 R214, R214",226,10,8192,,,,,,,,,
1113,00007ef1 797e7980,"      HMMA.16816.F32 R72, R4, R22, R68",230,17,8192,,,,,,,,,
1114,00007ef1 797e7990,"      LDSM.16.MT88.4 R20, [R203+0xa800]",228,1,8192,Shared,Load,128,0,,,,,
1115,00007ef1 797e79a0,"      MUFU.EX2 R215, R215",228,17,8192,,,,,,,,,
1116,00007ef1 797e79b0,"      HMMA.16816.F32 R32, R4, R14, R24",232,4,8192,,,,,,,,,
1117,00007ef1 797e79c0,"      LDSM.16.MT88.4 R12, [R224+0xa800]",230,1,8192,Shared,Load,128,0,,,,,
1118,00007ef1 797e79d0,"      HMMA.16816.F32 R68, R4, R16, R60",234,7,8192,,,,,,,,,
1119,00007ef1 797e79e0,"      MUFU.EX2 R80, R184",229,5,8192,,,,,,,,,
1120,00007ef1 797e79f0,"      HMMA.16816.F32 R64, R4, R18, R40",232,14,8192,,,,,,,,,
1121,00007ef1 797e7a00,"      LDSM.16.MT88.4 R16, [R226+0xa800]",230,1,8192,Shared,Load,128,0,,,,,
1122,00007ef1 797e7a10,"      MUFU.EX2 R81, R185",231,7,8192,,,,,,,,,
1123,00007ef1 797e7a20,"      HMMA.16816.F32 R24, R4, R8, R36",234,10,8192,,,,,,,,,
1124,00007ef1 797e7a30,"      MUFU.EX2 R204, R204",228,8,8192,,,,,,,,,
1125,00007ef1 797e7a40,"      HMMA.16816.F32 R28, R4, R10, R28",228,0,8192,,,,,,,,,
1126,00007ef1 797e7a50,"      LDSM.16.MT88.4 R8, [R225+0xa800]",226,0,8192,Shared,Load,128,0,,,,,
1127,00007ef1 797e7a60,"      F2FP.F16.F32.PACK_AB R4, R209, R208",227,9,8192,,,,,,,,,
1128,00007ef1 797e7a70,"      MUFU.EX2 R205, R205",227,0,8192,,,,,,,,,
1129,00007ef1 797e7a80,"      F2FP.F16.F32.PACK_AB R5, R211, R210",228,0,8192,,,,,,,,,
1130,00007ef1 797e7a90,"      F2FP.F16.F32.PACK_AB R6, R86, R85",229,4,8192,,,,,,,,,
1131,00007ef1 797e7aa0,"      F2FP.F16.F32.PACK_AB R7, R83, R84",230,2,8192,,,,,,,,,
1132,00007ef1 797e7ab0,"      MUFU.EX2 R206, R206",230,8,8192,,,,,,,,,
1133,00007ef1 797e7ac0,"      HMMA.16816.F32 R132, R4, R20, R132",230,31,8192,,,,,,,,,
1134,00007ef1 797e7ad0,"      MUFU.EX2 R207, R207",230,6,8192,,,,,,,,,
1135,00007ef1 797e7ae0,"      HMMA.16816.F32 R144, R4, R22, R144",230,5,8192,,,,,,,,,
1136,00007ef1 797e7af0,"      HMMA.16816.F32 R148, R4, R16, R148",230,12,8192,,,,,,,,,
1137,00007ef1 797e7b00,"      MUFU.EX2 R220, R220",230,0,8192,,,,,,,,,
1138,00007ef1 797e7b10,"      HMMA.16816.F32 R156, R4, R18, R156",230,16,8192,,,,,,,,,
1139,00007ef1 797e7b20,"      MUFU.EX2 R221, R221",230,10,8192,,,,,,,,,
1140,00007ef1 797e7b30,"      HMMA.16816.F32 R164, R4, R12, R164",230,6,8192,,,,,,,,,
1141,00007ef1 797e7b40,"      MUFU.EX2 R248, R248",230,15,8192,,,,,,,,,
1142,00007ef1 797e7b50,"      HMMA.16816.F32 R60, R4, R14, R52",234,1,8192,,,,,,,,,
1143,00007ef1 797e7b60,"      HMMA.16816.F32 R48, R4, R8, R48",230,9,8192,,,,,,,,,
1144,00007ef1 797e7b70,"      MUFU.EX2 R249, R249",230,3,8192,,,,,,,,,
1145,00007ef1 797e7b80,"      HMMA.16816.F32 R36, R4, R10, R44",234,17,8192,,,,,,,,,
1146,00007ef1 797e7b90,"      MUFU.EX2 R222, R222",226,7,8192,,,,,,,,,
1147,00007ef1 797e7ba0,"      F2FP.F16.F32.PACK_AB R4, R217, R216",227,7,8192,,,,,,,,,
1148,00007ef1 797e7bb0,"      F2FP.F16.F32.PACK_AB R5, R219, R218",228,3,8192,,,,,,,,,
1149,00007ef1 797e7bc0,"      F2FP.F16.F32.PACK_AB R6, R213, R212",229,3,8192,,,,,,,,,
1150,00007ef1 797e7bd0,"      MUFU.EX2 R223, R223",229,1,8192,,,,,,,,,
1151,00007ef1 797e7be0,"      F2FP.F16.F32.PACK_AB R7, R215, R214",230,0,8192,,,,,,,,,
1152,00007ef1 797e7bf0,"      HMMA.16816.F32 R180, R4, R8, R24",234,23,8192,,,,,,,,,
1153,00007ef1 797e7c00,"      LDSM.16.MT88.4 R24, [R203+0xb000]",232,1,8192,Shared,Load,128,0,,,,,
1154,00007ef1 797e7c10,"      MUFU.EX2 R250, R250",232,3,8192,,,,,,,,,
1155,00007ef1 797e7c20,"      HMMA.16816.F32 R44, R4, R20, R76",236,11,8192,,,,,,,,,
1156,00007ef1 797e7c30,"      FADD.FTZ R9, R174, R175",231,5,8192,,,,,,,,,
1157,00007ef1 797e7c40,"      MOV R174, R172",230,1,8192,,,,,,,,,
1158,00007ef1 797e7c50,"      MOV R172, R179",230,3,8192,,,,,,,,,
1159,00007ef1 797e7c60,"      MUFU.EX2 R79, R186",230,3,8192,,,,,,,,,
1160,00007ef1 797e7c70,"      MOV R179, R191",230,1,8192,,,,,,,,,
1161,00007ef1 797e7c80,"      HMMA.16816.F32 R40, R4, R22, R72",233,0,8192,,,,,,,,,
1162,00007ef1 797e7c90,"      MOV R191, R143",228,1,8192,,,,,,,,,
1163,00007ef1 797e7ca0,"      LDSM.16.MT88.4 R20, [R225+0xb000]",231,1,8192,Shared,Load,128,0,,,,,
1164,00007ef1 797e7cb0,"      MOV R143, R142",232,2,8192,,,,,,,,,
1165,00007ef1 797e7cc0,"      MOV R142, R155",232,6,8192,,,,,,,,,
1166,00007ef1 797e7cd0,"      IMAD.MOV.U32 R155, RZ, RZ, R154",232,2,8192,,,,,,,,,
1167,00007ef1 797e7ce0,"      MOV R154, R141",232,1,8192,,,,,,,,,
1168,00007ef1 797e7cf0,"      HMMA.16816.F32 R68, R4, R16, R68",231,2,8192,,,,,,,,,
1169,00007ef1 797e7d00,"      MOV R141, R140",230,1,8192,,,,,,,,,
1170,00007ef1 797e7d10,"      MUFU.EX2 R78, R187",230,0,8192,,,,,,,,,
1171,00007ef1 797e7d20,"      MOV R140, R153",230,1,8192,,,,,,,,,
1172,00007ef1 797e7d30,"      MOV R153, R152",230,4,8192,,,,,,,,,
1173,00007ef1 797e7d40,"      HMMA.16816.F32 R64, R4, R18, R64",229,1,8192,,,,,,,,,
1174,00007ef1 797e7d50,"      MOV R152, R227",228,0,8192,,,,,,,,,
1175,00007ef1 797e7d60,"      LDSM.16.MT88.4 R16, [R226+0xb000]",231,0,8192,Shared,Load,128,0,,,,,
1176,00007ef1 797e7d70,"      MUFU.EX2 R251, R251",231,4,8192,,,,,,,,,
1177,00007ef1 797e7d80,"      LDL.LU R227, [R1+0x5c]",232,2,8192,Local,Load,32,,,,,,
1178,00007ef1 797e7d90,"      HMMA.16816.F32 R56, R4, R12, R56",232,0,8192,,,,,,,,,
1179,00007ef1 797e7da0,"      MUFU.EX2 R82, R244",231,11,8192,,,,,,,,,
1180,00007ef1 797e7db0,"      HMMA.16816.F32 R52, R4, R14, R32",234,0,8192,,,,,,,,,
1181,00007ef1 797e7dc0,"      LDSM.16.MT88.4 R12, [R224+0xb000]",232,1,8192,Shared,Load,128,0,,,,,
1182,00007ef1 797e7dd0,"      HMMA.16816.F32 R28, R4, R10, R28",232,13,8192,,,,,,,,,
1183,00007ef1 797e7de0,"      MUFU.EX2 R245, R245",226,0,8192,,,,,,,,,
1184,00007ef1 797e7df0,"      F2FP.F16.F32.PACK_AB R4, R81, R80",227,16,8192,,,,,,,,,
1185,00007ef1 797e7e00,"      F2FP.F16.F32.PACK_AB R5, R78, R79",228,5,8192,,,,,,,,,
1186,00007ef1 797e7e10,"      MUFU.EX2 R236, R236",228,7,8192,,,,,,,,,
1187,00007ef1 797e7e20,"      F2FP.F16.F32.PACK_AB R6, R205, R204",229,0,8192,,,,,,,,,
1188,00007ef1 797e7e30,"      F2FP.F16.F32.PACK_AB R7, R207, R206",230,1,8192,,,,,,,,,
1189,00007ef1 797e7e40,"      FADD.FTZ R8, R116, R2",231,0,8192,,,,,,,,,
1190,00007ef1 797e7e50,"      FADD.FTZ R9, R172, R9",229,0,8192,,,,,,,,,
1191,00007ef1 797e7e60,"      MUFU.EX2 R92, R92",228,4,8192,,,,,,,,,
1192,00007ef1 797e7e70,"      HMMA.16816.F32 R132, R4, R24, R132",228,23,8192,,,,,,,,,
1193,00007ef1 797e7e80,"      FADD.FTZ R8, R196, R8",228,0,8192,,,,,,,,,
1194,00007ef1 797e7e90,"      HMMA.16816.F32 R144, R4, R26, R144",227,17,8192,,,,,,,,,
1195,00007ef1 797e7ea0,"      HMMA.16816.F32 R148, R4, R16, R148",227,13,8192,,,,,,,,,
1196,00007ef1 797e7eb0,"      HMMA.16816.F32 R156, R4, R18, R156",227,15,8192,,,,,,,,,
1197,00007ef1 797e7ec0,"      HMMA.16816.F32 R164, R4, R12, R164",227,9,8192,,,,,,,,,
1198,00007ef1 797e7ed0,"      HMMA.16816.F32 R60, R4, R14, R60",227,14,8192,,,,,,,,,
1199,00007ef1 797e7ee0,"      HMMA.16816.F32 R48, R4, R20, R48",227,9,8192,,,,,,,,,
1200,00007ef1 797e7ef0,"      HMMA.16816.F32 R32, R4, R22, R36",231,7,8192,,,,,,,,,
1201,00007ef1 797e7f00,"      LDSM.16.MT88.4 R4, [R225+0xb800]",227,2,8192,Shared,Load,128,0,,,,,
1202,00007ef1 797e7f10,"      FADD.FTZ R74, R235, R9",228,2,8192,,,,,,,,,
1203,00007ef1 797e7f20,"      FADD.FTZ R73, R197, R8",227,0,8192,,,,,,,,,
1204,00007ef1 797e7f30,"      F2FP.F16.F32.PACK_AB R8, R221, R220",226,1,8192,,,,,,,,,
1205,00007ef1 797e7f40,"      F2FP.F16.F32.PACK_AB R9, R223, R222",227,15,8192,,,,,,,,,
1206,00007ef1 797e7f50,"      F2FP.F16.F32.PACK_AB R10, R249, R248",228,2,8192,,,,,,,,,
1207,00007ef1 797e7f60,"      F2FP.F16.F32.PACK_AB R11, R251, R250",229,4,8192,,,,,,,,,
1208,00007ef1 797e7f70,"      FADD.FTZ R0, R173, R174",230,2,8192,,,,,,,,,
1209,00007ef1 797e7f80,"      FADD.FTZ R2, R202, R201",229,2,8192,,,,,,,,,
1210,00007ef1 797e7f90,"      MUFU.EX2 R77, R192",228,0,8192,,,,,,,,,
1211,00007ef1 797e7fa0,"      MOV R116, R169",228,1,8192,,,,,,,,,
1212,00007ef1 797e7fb0,"      FADD.FTZ R0, R179, R0",227,0,8192,,,,,,,,,
1213,00007ef1 797e7fc0,"      FADD.FTZ R2, R252, R2",226,5,8192,,,,,,,,,
1214,00007ef1 797e7fd0,"      HMMA.16816.F32 R180, R8, R20, R180",225,0,8192,,,,,,,,,
1215,00007ef1 797e7fe0,"      MOV R202, R162",224,0,8192,,,,,,,,,
1216,00007ef1 797e7ff0,"      FADD.FTZ R72, R178, R0",224,0,8192,,,,,,,,,
1217,00007ef1 797e8000,"      MUFU.EX2 R76, R193",223,8,8192,,,,,,,,,
1218,00007ef1 797e8010,"      FADD.FTZ R0, R191, R2",223,1,8192,,,,,,,,,
1219,00007ef1 797e8020,"      FADD.FTZ R36, R240, R73",222,4,8192,,,,,,,,,
1220,00007ef1 797e8030,"      MOV R123, R168",221,2,8192,,,,,,,,,
1221,00007ef1 797e8040,"      MUFU.EX2 R120, R120",220,10,8192,,,,,,,,,
1222,00007ef1 797e8050,"      MOV R192, R163",221,3,8192,,,,,,,,,
1223,00007ef1 797e8060,"      FADD.FTZ R0, R202, R0",220,1,8192,,,,,,,,,
1224,00007ef1 797e8070,"      MUFU.EX2 R94, R94",219,8,8192,,,,,,,,,
1225,00007ef1 797e8080,"      MOV R193, R153",220,0,8192,,,,,,,,,
1226,00007ef1 797e8090,"      FADD.FTZ R2, R192, R72",220,2,8192,,,,,,,,,
1227,00007ef1 797e80a0,"      MUFU.EX2 R75, R194",219,6,8192,,,,,,,,,
1228,00007ef1 797e80b0,"      MOV R201, R161",219,0,8192,,,,,,,,,
1229,00007ef1 797e80c0,"      MUFU.EX2 R39, R195",219,8,8192,,,,,,,,,
1230,00007ef1 797e80d0,"      MOV R121, R160",219,1,8192,,,,,,,,,
1231,00007ef1 797e80e0,"      MUFU.EX2 R122, R122",218,20,8192,,,,,,,,,
1232,00007ef1 797e80f0,"      IMAD.MOV.U32 R179, RZ, RZ, R155",219,1,8192,,,,,,,,,
1233,00007ef1 797e8100,"      MUFU.EX2 R93, R93",218,11,8192,,,,,,,,,
1234,00007ef1 797e8110,"      MOV R184, R140",219,2,8192,,,,,,,,,
1235,00007ef1 797e8120,"      MUFU.EX2 R246, R246",218,16,8192,,,,,,,,,
1236,00007ef1 797e8130,"      MOV R185, R152",219,1,8192,,,,,,,,,
1237,00007ef1 797e8140,"      MUFU.EX2 R247, R247",218,15,8192,,,,,,,,,
1238,00007ef1 797e8150,"      IMAD.MOV.U32 R186, RZ, RZ, R171",219,0,8192,,,,,,,,,
1239,00007ef1 797e8160,"      MUFU.EX2 R238, R238",218,17,8192,,,,,,,,,
1240,00007ef1 797e8170,"      MOV R187, R136",219,2,8192,,,,,,,,,
1241,00007ef1 797e8180,"      MUFU.EX2 R239, R239",218,11,8192,,,,,,,,,
1242,00007ef1 797e8190,"      FADD.FTZ R37, R193, R74",219,0,8192,,,,,,,,,
1243,00007ef1 797e81a0,"      MOV R178, R142",218,0,8192,,,,,,,,,
1244,00007ef1 797e81b0,"      FADD.FTZ R38, R241, R36",218,0,8192,,,,,,,,,
1245,00007ef1 797e81c0,"      MOV R191, R143",217,4,8192,,,,,,,,,
1246,00007ef1 797e81d0,"      FADD.FTZ R36, R116, R2",217,0,8192,,,,,,,,,
1247,00007ef1 797e81e0,"      MOV R244, R154",216,1,8192,,,,,,,,,
1248,00007ef1 797e81f0,"      FADD.FTZ R2, R123, R0",216,2,8192,,,,,,,,,
1249,00007ef1 797e8200,"      MOV R237, R141",215,2,8192,,,,,,,,,
1250,00007ef1 797e8210,"      FADD.FTZ R37, R201, R37",214,2,8192,,,,,,,,,
1251,00007ef1 797e8220,"      MOV R202, R121",214,2,8192,,,,,,,,,
1252,00007ef1 797e8230,"      IMAD.MOV.U32 R201, RZ, RZ, R187",214,0,8192,,,,,,,,,
1253,00007ef1 797e8240,"      MOV R123, R185",214,0,8192,,,,,,,,,
1254,00007ef1 797e8250,"      HMMA.16816.F32 R44, R8, R24, R44",213,2,8192,,,,,,,,,
1255,00007ef1 797e8260,"      MOV R121, R184",212,2,8192,,,,,,,,,
1256,00007ef1 797e8270,"      LDSM.16.MT88.4 R140, [R203+0xb800]",215,0,8192,Shared,Load,128,0,,,,,
1257,00007ef1 797e8280,"      MOV R136, R170",216,2,8192,,,,,,,,,
1258,00007ef1 797e8290,"      MOV R116, R186",216,1,8192,,,,,,,,,
1259,00007ef1 797e82a0,"      HMMA.16816.F32 R152, R8, R16, R68",219,5,8192,,,,,,,,,
1260,00007ef1 797e82b0,"      MOV R185, R179",214,2,8192,,,,,,,,,
1261,00007ef1 797e82c0,"      LDSM.16.MT88.4 R160, [R226+0xb800]",217,2,8192,Shared,Load,128,0,,,,,
1262,00007ef1 797e82d0,"      MOV R184, R178",218,1,8192,,,,,,,,,
1263,00007ef1 797e82e0,"      MOV R187, R237",218,2,8192,,,,,,,,,
1264,00007ef1 797e82f0,"      HMMA.16816.F32 R168, R8, R12, R56",221,2,8192,,,,,,,,,
1265,00007ef1 797e8300,"      MOV R186, R244",216,3,8192,,,,,,,,,
1266,00007ef1 797e8310,"      IMAD.MOV.U32 R237, RZ, RZ, R191",216,1,8192,,,,,,,,,
1267,00007ef1 797e8320,"      MOV R179, R177",216,1,8192,,,,,,,,,
1268,00007ef1 797e8330,"      LDSM.16.MT88.4 R172, [R224+0xb800]",219,3,8192,Shared,Load,128,0,,,,,
1269,00007ef1 797e8340,"      MOV R178, R176",220,1,8192,,,,,,,,,
1270,00007ef1 797e8350,"      HMMA.16816.F32 R24, R8, R26, R40",221,0,8192,,,,,,,,,
1271,00007ef1 797e8360,"      MOV R244, R190",218,1,8192,,,,,,,,,
1272,00007ef1 797e8370,"      MOV R177, R189",218,2,8192,,,,,,,,,
1273,00007ef1 797e8380,"      MOV R176, R188",218,6,8192,,,,,,,,,
1274,00007ef1 797e8390,"      HMMA.16816.F32 R16, R8, R18, R64",219,6,8192,,,,,,,,,
1275,00007ef1 797e83a0,"      F2FP.F16.F32.PACK_AB R188, R76, R77",216,4,8192,,,,,,,,,
1276,00007ef1 797e83b0,"      FADD.FTZ R0, R201, R38",217,0,8192,,,,,,,,,
1277,00007ef1 797e83c0,"      F2FP.F16.F32.PACK_AB R189, R39, R75",216,0,8192,,,,,,,,,
1278,00007ef1 797e83d0,"      F2FP.F16.F32.PACK_AB R190, R94, R120",217,3,8192,,,,,,,,,
1279,00007ef1 797e83e0,"      HMMA.16816.F32 R12, R8, R14, R52",219,3,8192,,,,,,,,,
1280,00007ef1 797e83f0,"      F2FP.F16.F32.PACK_AB R191, R93, R122",216,1,8192,,,,,,,,,
1281,00007ef1 797e8400,"      F2FP.F16.F32.PACK_AB R192, R245, R82",217,0,8192,,,,,,,,,
1282,00007ef1 797e8410,"      F2FP.F16.F32.PACK_AB R193, R247, R246",218,15,8192,,,,,,,,,
1283,00007ef1 797e8420,"      HMMA.16816.F32 R28, R8, R22, R28",218,11,8192,,,,,,,,,
1284,00007ef1 797e8430,"      F2FP.F16.F32.PACK_AB R194, R92, R236",214,1,8192,,,,,,,,,
1285,00007ef1 797e8440,"      F2FP.F16.F32.PACK_AB R195, R239, R238",215,6,8192,,,,,,,,,
1286,00007ef1 797e8450,"      FADD.FTZ R2, R185, R2",215,1,8192,,,,,,,,,
1287,00007ef1 797e8460,"      FADD.FTZ R9, R202, R37",215,10,8192,,,,,,,,,
1288,00007ef1 797e8470,"      FADD.FTZ R8, R116, R36",214,0,8192,,,,,,,,,
1289,00007ef1 797e8480,"      MOV R197, R123",213,3,8192,,,,,,,,,
1290,00007ef1 797e8490,"      MOV R235, R121",213,4,8192,,,,,,,,,
1291,00007ef1 797e84a0,"      FADD.FTZ R10, R237, R9",213,1,8192,,,,,,,,,
1292,00007ef1 797e84b0,"      FADD.FTZ R9, R177, R0",212,2,8192,,,,,,,,,
1293,00007ef1 797e84c0,"      IMAD.MOV.U32 R252, RZ, RZ, R187",211,2,8192,,,,,,,,,
1294,00007ef1 797e84d0,"      MOV R196, R186",211,2,8192,,,,,,,,,
1295,00007ef1 797e84e0,"      FADD.FTZ R0, R138, R8",211,3,8192,,,,,,,,,
1296,00007ef1 797e84f0,"      MOV R202, R184",210,0,8192,,,,,,,,,
1297,00007ef1 797e8500,"      FADD.FTZ R8, R136, R2",210,0,8192,,,,,,,,,
1298,00007ef1 797e8510,"      HMMA.16816.F32 R184, R188, R4, R48",212,1,8192,,,,,,,,,
1299,00007ef1 797e8520,"      MOV R201, R244",209,3,8192,,,,,,,,,
1300,00007ef1 797e8530,"      FADD.FTZ R2, R235, R9",209,2,8192,,,,,,,,,
